title,timestamp,bot,minor,length_old,length_new,len_diff,time_delta_sec,is_first_post,type_edit,type_log,type_new,ns_grouped_1,ns_grouped_14,ns_grouped_2,ns_grouped_3,ns_grouped_4,ns_grouped_others,title_len,is_revert,is_update,is_minor_fix,comment_len,user_activity_score,is_pro_editor,rev_diff,is_section_edit,comment_clean_len
Agriculture in Mesoamerica,2026-03-16 16:18:53,False,0,13261,13609,348,0.0,True,True,False,False,False,False,False,False,False,False,26,0,1,0,26,3,0,0,0,26
Agriculture in Mesoamerica,2026-03-16 16:19:36,False,1,13609,13813,204,43.0,False,True,False,False,False,False,False,False,False,False,26,0,1,0,15,3,0,0,0,15
Aida Abdel Nasser,2026-03-16 16:24:35,False,1,6492,6493,1,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,29,28,0,0,1,26
Air Afrique,2026-03-16 16:29:43,False,0,78420,78424,4,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,1,0,0,0,10
Air Buddies,2026-03-16 16:32:11,False,1,12935,12931,-4,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,11,5,0,0,0,11
Aira Force,2026-03-16 16:28:56,False,0,8865,9458,593,0.0,True,True,False,False,False,False,False,False,False,False,10,0,1,0,11,8,0,0,0,11
Akhil Bharatiya Adhivakta Parishad,2026-03-16 16:17:11,False,1,9006,9014,8,0.0,True,True,False,False,False,False,False,False,False,False,34,0,0,0,7,2,0,0,0,7
Al Ghafur,2026-03-16 16:19:36,False,0,35,24,-11,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,83,7,0,0,0,64
Al-A'amiriya,2026-03-16 16:17:53,False,0,9001,9202,201,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,10,7,0,0,0,10
Al-Ghafur,2026-03-16 16:20:36,False,0,40,24,-16,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,68,7,0,0,0,49
Alanis Morissette,2026-03-16 16:24:19,False,0,133578,133589,11,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,232,2,0,0,0,173
Alaska Airlines fleet,2026-03-16 16:26:39,False,0,30988,30988,0,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,19,1,0,0,1,14
Albanian Christian Democratic Movement,2026-03-16 16:18:39,False,0,2070,2026,-44,0.0,True,True,False,False,False,False,False,False,False,False,38,0,0,0,92,38,0,0,0,67
Albanian National Front Party,2026-03-16 16:18:39,False,0,6474,6432,-42,0.0,True,True,False,False,False,False,False,False,False,False,29,0,0,0,92,38,0,0,0,67
Albatros C.X,2026-03-16 16:22:21,False,0,7587,7649,62,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,179,65,1,0,0,167
Albert Ludwig Sigesmund Neisser,2026-03-16 16:17:31,False,0,7790,7804,14,0.0,True,True,False,False,False,False,False,False,False,False,31,0,0,0,26,1,0,0,0,26
Aldus TIFF 1,2026-03-16 16:21:04,False,0,39,18,-21,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,46,9,0,0,0,46
Alex Vanopslagh,2026-03-16 16:18:59,False,0,10528,11201,673,0.0,True,True,False,False,False,False,False,False,False,False,15,0,1,0,94,1,0,0,0,94
"Alexander Robertson (footballer, born 2003)",2026-03-16 16:29:32,False,1,19381,19383,2,0.0,True,True,False,False,False,False,False,False,False,False,43,0,1,0,35,22,0,0,0,35
Alexander the Good,2026-03-16 16:20:56,False,0,7283,7338,55,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,10,2,0,0,0,10
Alfred Baur,2026-03-16 16:22:43,False,0,4851,5052,201,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,10,1,0,0,0,10
Algophthora mediterranea,2026-03-16 16:30:03,False,0,5714,5754,40,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,77,4,0,0,0,55
Alice Snedden,2026-03-16 16:17:28,False,0,11415,11513,98,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,13,4,0,0,0,13
Alice Snedden,2026-03-16 16:18:11,False,0,11513,11531,18,43.0,False,True,False,False,False,False,False,False,False,False,13,0,0,0,21,4,0,0,0,21
Alisa Fuss,2026-03-16 16:19:10,False,0,12345,12341,-4,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,13,3,0,0,0,13
Alisa Morss Clyne,2026-03-16 16:32:31,False,0,7514,8229,715,0.0,True,True,False,False,False,False,False,False,False,False,17,0,1,0,76,1,0,0,0,76
Alisher Barotov,2026-03-16 16:23:03,False,0,2034,2200,166,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,10,3,0,0,0,10
"All-Union art exhibition (Moscow, 1957)",2026-03-16 16:18:55,False,0,11867,11916,49,0.0,True,True,False,False,False,False,False,False,False,False,39,0,0,0,180,65,1,0,0,168
Altendorf,2026-03-16 16:27:39,False,1,954,954,0,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,1,59,28,0,0,1,56
Amanda Cooper-Sarkar,2026-03-16 16:28:03,False,1,17874,17851,-23,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,1,56,28,0,0,0,56
Ambrose Redhead,2026-03-16 16:21:03,False,0,747,1229,482,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,7,85,1,0,0,7
America's Suitehearts,2026-03-16 16:23:40,False,0,9850,10575,725,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,0,20,3,0,0,1,15
American Girls (Harry Styles song),2026-03-16 16:20:22,False,0,16356,16355,-1,0.0,True,True,False,False,False,False,False,False,False,False,34,0,0,0,24,5,0,0,1,21
Amina Okueva,2026-03-16 16:21:37,False,0,13172,13193,21,0.0,True,True,False,False,False,False,False,False,False,False,12,0,1,0,156,93,1,0,0,138
Amplitude (political party),2026-03-16 16:31:02,False,0,12848,12808,-40,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,90,38,0,0,0,65
Amy McCune,2026-03-16 16:30:35,False,0,10096,10036,-60,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,10,1,0,0,0,10
Anambra State,2026-03-16 16:16:37,True,0,104717,104955,238,0.0,True,True,False,False,False,False,False,False,False,False,13,0,1,0,283,59,1,0,0,174
Anand Piramal,2026-03-16 16:24:25,False,0,8303,8306,3,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,10,2,0,0,0,10
Anandpur Sahib Resolution,2026-03-16 16:28:27,False,1,35227,35228,1,0.0,True,True,False,False,False,False,False,False,False,False,25,0,0,1,59,28,0,0,1,56
Anastasiia Bagiian,2026-03-16 16:27:14,False,0,4907,4946,39,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,10,5,0,0,0,10
Anastasiia Rymar,2026-03-16 16:25:21,False,0,6280,6261,-19,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,196,93,1,0,0,174
Andrea Margutti,2026-03-16 16:19:41,False,0,87,112,25,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,120,7,0,0,0,101
Andrea Margutti Trophy,2026-03-16 16:19:02,False,0,139968,139964,-4,0.0,True,True,False,False,False,False,False,False,False,False,22,0,0,0,2,7,0,0,0,2
Andrea Margutti Trophy,2026-03-16 16:23:13,False,1,139964,139974,10,251.0,False,True,False,False,False,False,False,False,False,False,22,0,0,0,10,7,0,0,0,10
Andrei Razin (singer),2026-03-16 16:19:06,False,0,14075,11749,-2326,0.0,True,True,False,False,False,False,False,False,False,False,21,1,0,0,250,16,0,0,0,156
Andrew Form,2026-03-16 16:19:21,False,1,13160,13157,-3,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,17,16,0,0,1,12
André Heller,2026-03-16 16:30:02,False,0,23703,24524,821,0.0,True,True,False,False,False,False,False,False,False,False,12,0,1,0,49,1,0,0,0,49
Anila Sreekumar,2026-03-16 16:19:04,False,0,10648,10517,-131,0.0,True,True,False,False,False,False,False,False,False,False,15,1,0,0,138,1,0,0,0,76
Anjana Thapa,2026-03-16 16:26:30,False,0,6494,6483,-11,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,10,9,0,0,0,10
Ann E. Hagerman,2026-03-16 16:20:18,False,0,7348,7985,637,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,68,1,0,0,0,83
Anna Karina,2026-03-16 16:20:57,False,0,35838,35837,-1,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,1,39,5,0,0,1,36
António Costa,2026-03-16 16:29:11,False,1,87548,87553,5,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,1,79,28,0,0,0,79
Apophatic theology,2026-03-16 16:29:47,False,1,98211,98212,1,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,1,59,28,0,0,1,56
Archibald McIntyre,2026-03-16 16:29:58,False,1,7504,7505,1,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,1,55,28,0,0,1,52
Archibald McIntyre (carpenter),2026-03-16 16:30:04,False,1,24209,24210,1,0.0,True,True,False,False,False,False,False,False,False,False,30,0,0,1,55,28,0,0,1,52
Archie Collins,2026-03-16 16:31:05,False,1,8733,8731,-2,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,35,22,0,0,0,35
Area Support Unit Chilliwack,2026-03-16 16:22:04,True,1,5953,5969,16,0.0,True,True,False,False,False,False,False,False,False,False,28,0,0,0,43,52,1,0,0,43
Argument (complex analysis),2026-03-16 16:16:45,False,0,15220,15249,29,0.0,True,True,False,False,False,False,False,False,False,False,27,0,0,0,53,1,0,0,0,40
Arleta High School,2026-03-16 16:22:57,False,0,5280,5311,31,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,0,10,3,0,0,0,10
Arooj Aftab,2026-03-16 16:21:36,False,0,39309,39202,-107,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,45,1,0,0,1,42
Arthur Malkin,2026-03-16 16:21:06,False,0,5160,5642,482,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,7,85,1,0,0,7
Arthur Rich,2026-03-16 16:21:09,False,0,931,1413,482,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,7,85,1,0,0,7
Arthur Robinson,2026-03-16 16:27:00,False,0,1586,1676,90,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,22,51,1,0,0,18
Artificial intelligence and copyright,2026-03-16 16:19:24,False,0,66857,67028,171,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,0,16,5,0,0,1,11
Arvid Lindblad,2026-03-16 16:25:57,False,0,116263,116264,1,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,1,13,1,0,0,0,13
Ashley Fletcher,2026-03-16 16:27:16,False,1,27767,27767,0,0.0,True,True,False,False,False,False,False,False,False,False,15,0,1,0,35,22,0,0,0,35
Association of the United States Army,2026-03-16 16:30:11,False,1,15399,15400,1,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,1,58,28,0,0,1,55
Astayesh,2026-03-16 16:31:34,False,0,1901,7613,5712,0.0,True,True,False,False,False,False,False,False,False,False,8,0,1,0,18,19,0,0,0,18
Astayesh,2026-03-16 16:32:22,False,0,7613,8949,1336,48.0,False,True,False,False,False,False,False,False,False,False,8,0,0,0,10,19,0,0,0,10
Atatürk's Address To Turkish Youth,2026-03-16 16:19:10,False,0,3595,4339,744,0.0,True,True,False,False,False,False,False,False,False,False,34,0,1,0,123,8,0,0,0,132
Atlantis (video game),2026-03-16 16:30:27,False,1,20860,20860,0,0.0,True,True,False,False,False,False,False,False,False,False,21,0,0,1,58,28,0,0,1,55
Atlas Air,2026-03-16 16:32:27,False,0,22611,23096,485,0.0,True,True,False,False,False,False,False,False,False,False,9,0,1,0,17,2,0,0,0,17
Aung Lin Dwe,2026-03-16 16:30:44,False,1,22161,22162,1,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,1,62,28,0,0,0,62
Aurore Tillac,2026-03-16 16:29:12,False,0,4583,4548,-35,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,166,10,0,0,0,76
Autocratic legalism,2026-03-16 16:21:24,False,0,14676,15247,571,0.0,True,True,False,False,False,False,False,False,False,False,19,0,1,0,26,3,0,0,0,26
Autocratic legalism,2026-03-16 16:21:51,False,1,15247,15245,-2,27.0,False,True,False,False,False,False,False,False,False,False,19,0,0,0,19,3,0,0,1,14
Autocratic legalism,2026-03-16 16:22:13,False,1,15245,15248,3,22.0,False,True,False,False,False,False,False,False,False,False,19,0,0,0,12,3,0,0,1,7
Avatar Aang: The Last Airbender,2026-03-16 16:28:05,False,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,31,0,0,0,88,15,0,0,0,70
Avatar Aang: The Last Airbender,2026-03-16 16:30:18,False,0,0,0,0,133.0,False,False,True,False,False,False,False,False,False,False,31,0,0,0,10,15,0,0,0,10
"Avatar: Aang, The Last Airbender",2026-03-16 16:28:06,False,0,0,0,0,0.0,True,False,True,False,False,False,False,False,False,False,32,0,0,0,10,15,0,0,0,10
"Avatar: Aang, The Last Airbender",2026-03-16 16:30:16,False,0,0,0,0,130.0,False,False,True,False,False,False,False,False,False,False,32,0,0,0,87,15,0,0,0,69
"Avatar: Aang, The Last Airbender",2026-03-16 16:31:17,False,0,31445,31446,1,61.0,False,True,False,False,False,False,False,False,False,False,32,0,0,0,10,15,0,0,0,10
Avenida Alvear,2026-03-16 16:30:06,False,0,4590,4255,-335,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,0,40,5,0,0,1,37
Avicii Forever,2026-03-16 16:31:02,False,1,16396,16396,0,0.0,True,True,False,False,False,False,False,False,False,False,14,0,0,1,52,28,0,0,1,49
Azov Fortress,2026-03-16 16:22:55,False,1,7722,7721,-1,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,29,28,0,0,1,26
BYD Song Pro,2026-03-16 16:24:02,False,0,25311,25287,-24,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,54,5,0,0,0,40
Backup Plan,2026-03-16 16:20:06,False,0,9523,9519,-4,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,13,3,0,0,0,13
Bairiki,2026-03-16 16:24:44,False,0,6507,6548,41,0.0,True,True,False,False,False,False,False,False,False,False,7,0,0,0,43,9,0,0,0,43
Bandmaster,2026-03-16 16:32:12,False,0,6716,6712,-4,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,31,4,0,0,1,28
Bangladesh Islami Chhatra Shibir,2026-03-16 16:18:27,False,1,58729,59005,276,0.0,True,True,False,False,False,False,False,False,False,False,32,0,0,0,10,1,0,0,0,10
Banksy,2026-03-16 16:25:43,False,0,192829,192835,6,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,10,3,0,0,0,10
Bariis iskukaris,2026-03-16 16:18:38,False,1,6184,6173,-11,23.0,False,True,False,False,False,False,False,False,False,False,16,0,0,0,76,2,0,0,0,76
Bariis iskukaris,2026-03-16 16:27:45,False,1,6173,6184,11,546.0,False,True,False,False,False,False,False,False,False,False,16,1,0,0,119,7,0,0,0,40
Barnlund's model of communication,2026-03-16 16:31:32,False,1,34128,34129,1,0.0,True,True,False,False,False,False,False,False,False,False,33,0,0,1,74,28,0,0,1,71
Battle of Codrii Plonini,2026-03-16 16:23:21,False,0,5552,5553,1,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,12,2,0,0,1,7
Battle of Cyców,2026-03-16 16:16:57,True,1,6667,6715,48,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,31,52,1,0,0,31
Battle of Lawdar (2010),2026-03-16 16:17:26,False,0,20158,20607,449,0.0,True,True,False,False,False,False,False,False,False,False,23,0,0,0,23,3,0,0,0,23
Battle of Sutlej (1765),2026-03-16 16:16:38,False,0,12258,12270,12,0.0,True,True,False,False,False,False,False,False,False,False,23,0,0,0,10,6,0,0,0,10
Belharat Rural District,2026-03-16 16:21:00,False,0,7408,9733,2325,0.0,True,True,False,False,False,False,False,False,False,False,23,0,1,1,25,19,0,0,0,25
Benin City,2026-03-16 16:29:02,True,0,54168,54262,94,0.0,True,True,False,False,False,False,False,False,False,False,10,0,1,0,283,59,1,0,0,174
Benjamin Caesar,2026-03-16 16:21:11,False,0,942,1424,482,0.0,True,True,False,False,False,False,False,False,False,False,15,0,0,0,7,85,1,0,0,7
Benjamin Dark,2026-03-16 16:21:14,False,0,1035,1517,482,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,7,85,1,0,0,7
Bernard de Nogaret,2026-03-16 16:32:25,False,1,32030,32030,0,0.0,True,True,False,False,False,False,False,False,False,False,18,0,0,1,107,28,0,0,1,100
Betsey Johnson,2026-03-16 16:17:39,False,0,18224,18861,637,0.0,True,True,False,False,False,False,False,False,False,False,14,0,1,0,48,1,0,0,0,48
Beyond the Barriers: The Book of Worlds,2026-03-16 16:27:56,False,0,3581,3605,24,0.0,True,True,False,False,False,False,False,False,False,False,39,0,0,0,43,9,0,0,0,43
Bhutan women's national football team,2026-03-16 16:25:49,False,0,41495,41520,25,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,0,19,9,0,0,1,14
Bill Clinton,2026-03-16 16:18:35,False,0,273985,274045,60,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,55,4,0,0,1,52
Bio-duck,2026-03-16 16:20:27,False,1,14020,14020,0,0.0,True,True,False,False,False,False,False,False,False,False,8,0,0,0,29,28,0,0,1,26
Blowup,2026-03-16 16:18:24,False,0,44924,45155,231,0.0,True,True,False,False,False,False,False,False,False,False,6,0,0,0,23,2,0,0,1,20
Blowup,2026-03-16 16:32:41,False,0,45155,45526,371,857.0,False,True,False,False,False,False,False,False,False,False,6,0,0,0,21,2,0,0,1,18
Blue Bell Creameries,2026-03-16 16:21:34,False,1,43389,43380,-9,0.0,True,True,False,False,False,False,False,False,False,False,20,0,0,0,117,6,0,0,0,105
"Bookham, New South Wales",2026-03-16 16:26:32,False,0,9739,9765,26,0.0,True,True,False,False,False,False,False,False,False,False,24,0,0,0,43,9,0,0,0,43
Borderline (2025 film),2026-03-16 16:18:26,False,0,20174,19906,-268,0.0,True,True,False,False,False,False,False,False,False,False,22,0,0,0,15,1,0,0,1,10
Botulinum toxin therapy of strabismus,2026-03-16 16:32:03,False,1,16797,16798,1,0.0,True,True,False,False,False,False,False,False,False,False,37,0,0,1,36,6,0,0,1,33
Brad Hills,2026-03-16 16:21:50,False,1,8013,8016,3,0.0,True,True,False,False,False,False,False,False,False,False,10,0,1,0,35,22,0,0,0,35
Brad Norman,2026-03-16 16:31:10,False,0,22783,22574,-209,0.0,True,True,False,False,False,False,False,False,False,False,11,0,0,0,19,1,0,0,1,14
Brady Tkachuk,2026-03-16 16:16:48,False,0,36454,36511,57,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,24,1,0,0,1,19
Braiden McGregor,2026-03-16 16:22:36,False,0,10203,10208,5,0.0,True,True,False,False,False,False,False,False,False,False,16,0,0,0,10,3,0,0,0,10
Brazilian Naval Aviation,2026-03-16 16:21:59,False,0,110751,110752,1,0.0,True,True,False,False,False,False,False,False,False,False,24,0,1,0,27,5,0,0,1,24
Brendan Carr,2026-03-16 16:30:04,False,0,72592,72537,-55,0.0,True,True,False,False,False,False,False,False,False,False,12,0,0,0,30,5,0,0,1,25
Brock Gray,2026-03-16 16:23:54,False,0,6053,6069,16,0.0,True,True,False,False,False,False,False,False,False,False,10,0,0,0,28,2,0,0,1,25
Bubba the Rat,2026-03-16 16:29:03,False,0,148,127,-21,0.0,True,True,False,False,False,False,False,False,False,False,13,0,0,0,28,6,0,0,0,28
Budenovka,2026-03-16 16:30:36,False,0,7956,7971,15,0.0,True,True,False,False,False,False,False,False,False,False,9,0,0,0,10,2,0,0,0,10
Bush jr.,2026-03-16 16:26:26,False,0,0,28,28,0.0,True,False,False,True,False,False,False,False,False,False,8,0,0,0,49,4,0,0,0,34
"Bécancour, Quebec",2026-03-16 16:26:02,False,0,13957,14052,95,0.0,True,True,False,False,False,False,False,False,False,False,17,0,0,0,43,9,0,0,0,43
